Product_Price,Order_Quantity,Return_Status,Days_to_Return,User_Age,Discount_Applied,Order_Weekday,Order_Month,Order_Year,Total_Amount,Product_Category_Clothing,Product_Category_Electronics,Product_Category_Home,Product_Category_Toys,User_Gender_Male,Payment_Method_Debit Card,Payment_Method_Gift Card,Payment_Method_PayPal,Shipping_Method_Next-Day,Shipping_Method_Standard,Return_Reason_Defective,Return_Reason_No Return,Return_Reason_Not as described,Return_Reason_Wrong item
438.15,3,0,-1.0,24,26.53,2,5,2024,1314.4499999999998,True,False,False,False,False,False,True,False,False,True,False,True,False,False
481.13,2,1,217.0,57,32.88,0,3,2023,962.26,False,False,False,False,False,False,False,False,False,True,False,False,False,False
298.16,3,0,-1.0,55,23.42,5,7,2023,894.48,False,False,False,True,False,False,False,True,False,True,False,True,False,False
54.35,4,0,-1.0,54,6.29,3,12,2023,217.4,False,False,False,False,False,True,False,False,False,True,False,True,False,False
93.84,1,0,-1.0,64,42.53,5,8,2024,93.84,False,False,False,True,True,False,False,True,True,False,False,True,False,False
76.47,1,0,-1.0,23,1.56,0,3,2024,76.47,False,True,False,False,True,False,False,False,False,False,False,True,False,False
450.89,4,1,59.0,59,49.44,2,9,2024,1803.56,False,False,False,False,True,False,True,False,False,False,False,False,True,False
102.16,1,0,-1.0,63,37.21,0,6,2023,102.16,False,False,False,True,False,False,True,False,False,True,False,True,False,False
173.98,2,0,-1.0,34,22.98,4,2,2023,347.96,False,False,True,False,False,True,False,False,False,True,False,True,False,False
55.73,5,1,191.0,57,43.24,6,4,2024,278.65,False,False,False,False,False,False,False,False,False,False,True,False,False,False
205.62,2,0,-1.0,22,32.72,2,2,2023,411.24,True,False,False,False,False,True,False,False,False,False,False,True,False,False
93.56,3,0,-1.0,55,30.86,5,2,2024,280.68,False,True,False,False,False,False,False,True,False,False,False,True,False,False
225.3,5,0,-1.0,18,26.57,0,8,2024,1126.5,False,True,False,False,False,True,False,False,False,True,False,True,False,False
320.06,3,1,17.0,54,46.39,3,11,2023,960.1800000000001,False,False,False,True,True,True,False,False,True,False,False,False,False,True
397.64,2,0,-1.0,54,42.43,3,2,2023,795.28,False,True,False,False,True,False,False,False,False,True,False,True,False,False
167.52,2,1,273.0,29,40.64,4,5,2023,335.04,False,True,False,False,False,False,False,True,False,True,True,False,False,False
217.16,5,0,-1.0,48,33.38,4,5,2024,1085.8,False,True,False,False,False,True,False,False,False,False,False,True,False,False
177.87,1,0,-1.0,68,17.08,1,5,2024,177.87,False,False,False,True,True,False,False,True,False,True,False,True,False,False
219.79,2,0,-1.0,64,23.01,2,1,2023,439.58,False,False,True,False,True,False,True,False,False,True,False,True,False,False
321.66,4,0,-1.0,19,29.6,3,5,2024,1286.64,False,False,False,True,False,False,False,False,True,False,False,True,False,False
138.76,4,0,-1.0,27,19.48,5,12,2024,555.04,False,False,False,False,False,False,False,True,True,False,False,True,False,False
380.76,5,0,-1.0,24,37.78,6,7,2024,1903.8,False,True,False,False,True,True,False,False,True,False,False,True,False,False
176.7,1,0,-1.0,50,36.46,1,5,2024,176.7,True,False,False,False,True,True,False,False,False,False,False,True,False,False
329.56,4,1,464.0,70,6.21,1,5,2023,1318.24,False,False,False,False,True,False,True,False,True,False,False,False,False,True
184.18,4,1,493.0,26,30.69,3,8,2023,736.72,False,False,False,True,False,False,False,False,False,False,True,False,False,False
432.9,4,0,-1.0,59,27.42,1,2,2023,1731.6,False,True,False,False,True,True,False,False,True,False,False,True,False,False
238.88,2,0,-1.0,57,24.4,1,9,2024,477.76,False,False,False,False,True,False,False,False,False,True,False,True,False,False
484.19,3,1,503.0,61,37.85,4,3,2023,1452.57,False,False,False,True,True,True,False,False,False,True,False,False,False,True
255.67,5,0,-1.0,70,24.25,0,4,2024,1278.35,False,False,False,False,False,True,False,False,True,False,False,True,False,False
257.41,5,0,-1.0,24,0.61,1,10,2024,1287.0500000000002,False,False,True,False,False,True,False,False,True,False,False,True,False,False
432.16,3,0,-1.0,56,22.04,5,3,2023,1296.48,False,False,True,False,True,False,False,True,False,True,False,True,False,False
213.43,4,0,-1.0,28,45.28,3,4,2023,853.72,False,True,False,False,True,False,True,False,True,False,False,True,False,False
209.05,4,1,307.0,42,31.8,3,6,2023,836.2,True,False,False,False,True,False,False,True,False,True,False,False,False,False
283.8,3,0,-1.0,31,40.56,2,5,2023,851.4000000000001,False,False,False,False,True,True,False,False,False,False,False,True,False,False
319.45,3,1,8.0,66,0.7,0,1,2023,958.3499999999999,False,True,False,False,True,False,False,True,True,False,True,False,False,False
496.9,4,1,85.0,48,14.59,5,3,2023,1987.6,False,False,True,False,True,False,False,False,False,True,True,False,False,False
71.94,2,0,-1.0,18,38.36,3,4,2024,143.88,False,False,True,False,False,False,True,False,True,False,False,True,False,False
264.89,4,0,-1.0,34,5.84,1,12,2023,1059.56,True,False,False,False,True,False,True,False,True,False,False,True,False,False
114.86,4,1,44.0,47,13.82,1,10,2024,459.44,False,False,False,False,False,False,False,False,True,False,True,False,False,False
36.6,3,1,156.0,68,19.15,3,7,2024,109.80000000000001,True,False,False,False,False,False,True,False,True,False,False,False,False,False
476.91,2,1,220.0,41,23.54,2,11,2023,953.82,False,False,True,False,True,False,False,True,False,False,False,False,False,True
457.13,4,0,-1.0,25,17.32,0,5,2023,1828.52,False,True,False,False,False,False,True,False,False,True,False,True,False,False
255.77,5,1,586.0,54,17.6,1,3,2023,1278.8500000000001,False,False,False,False,True,False,False,True,False,True,False,False,False,True
466.7,4,1,353.0,41,9.51,4,5,2023,1866.8,False,True,False,False,False,False,False,False,True,False,True,False,False,False
262.79,1,0,-1.0,52,29.88,0,12,2023,262.79,False,False,False,True,False,False,True,False,True,False,False,True,False,False
416.63,1,1,570.0,47,7.22,6,6,2023,416.63,False,False,False,False,False,False,False,True,False,True,False,False,True,False
151.94,2,0,-1.0,29,29.81,6,2,2023,303.88,False,False,False,False,False,True,False,False,True,False,False,True,False,False
370.04,5,0,-1.0,66,42.61,3,9,2024,1850.2,False,False,True,False,False,False,False,True,True,False,False,True,False,False
302.37,2,0,-1.0,57,21.5,1,10,2024,604.74,False,False,True,False,True,False,True,False,False,False,False,True,False,False
443.88,3,0,-1.0,70,11.26,0,2,2024,1331.6399999999999,False,False,True,False,False,False,True,False,False,False,False,True,False,False
61.85,1,0,-1.0,23,14.29,6,1,2023,61.85,False,False,True,False,False,False,False,False,True,False,False,True,False,False
69.05,1,0,-1.0,20,1.8,2,6,2023,69.05,False,False,False,False,False,True,False,False,True,False,False,True,False,False
350.83,1,0,-1.0,68,15.1,6,6,2023,350.83,False,False,True,False,True,True,False,False,True,False,False,True,False,False
422.15,1,1,140.0,28,32.82,5,3,2023,422.15,True,False,False,False,True,True,False,False,True,False,False,False,False,False
298.02,2,0,-1.0,29,25.22,6,2,2023,596.04,False,False,True,False,True,True,False,False,False,False,False,True,False,False
299.36,2,0,-1.0,55,33.82,6,10,2024,598.72,False,True,False,False,True,False,False,True,False,True,False,True,False,False
409.24,4,1,390.0,30,14.81,2,6,2023,1636.96,False,False,False,True,False,False,False,True,False,False,False,False,False,True
307.94,5,0,-1.0,19,47.94,0,7,2024,1539.7,False,True,False,False,False,False,False,False,False,False,False,True,False,False
249.95,3,1,14.0,62,2.16,5,9,2023,749.8499999999999,False,True,False,False,False,True,False,False,False,True,False,False,True,False
343.9,1,0,-1.0,58,39.99,0,12,2024,343.9,False,True,False,False,False,False,False,True,False,True,False,True,False,False
360.24,1,0,-1.0,36,30.72,5,11,2024,360.24,False,False,False,True,False,True,False,False,False,True,False,True,False,False
449.65,4,0,-1.0,20,35.72,1,7,2024,1798.6,False,True,False,False,False,False,False,False,True,False,False,True,False,False
311.51,1,0,-1.0,33,39.14,0,4,2023,311.51,False,True,False,False,True,True,False,False,True,False,False,True,False,False
118.46,2,1,413.0,34,16.62,3,3,2023,236.92,False,False,True,False,False,True,False,False,False,True,False,False,False,True
192.82,2,0,-1.0,49,38.24,5,9,2023,385.64,False,False,False,False,True,False,False,True,True,False,False,True,False,False
183.95,2,1,119.0,23,17.02,0,7,2024,367.9,True,False,False,False,True,False,False,True,True,False,False,False,True,False
363.12,1,0,-1.0,68,2.78,6,4,2023,363.12,False,False,False,True,False,False,False,False,True,False,False,True,False,False
290.84,5,0,-1.0,70,10.64,4,12,2024,1454.1999999999998,True,False,False,False,False,False,True,False,False,False,False,True,False,False
162.46,1,0,-1.0,60,28.25,0,8,2023,162.46,False,False,True,False,True,False,False,False,False,False,False,True,False,False
265.04,4,1,296.0,26,29.53,5,8,2023,1060.16,True,False,False,False,True,False,False,False,False,True,False,False,False,False
120.25,4,0,-1.0,19,29.46,1,12,2024,481.0,False,False,True,False,False,False,True,False,True,False,False,True,False,False
19.46,3,0,-1.0,28,44.06,5,4,2024,58.38,True,False,False,False,True,False,False,False,False,False,False,True,False,False
413.42,2,0,-1.0,42,27.67,2,4,2024,826.84,False,False,True,False,False,False,False,False,False,True,False,True,False,False
45.8,2,0,-1.0,61,37.39,3,3,2024,91.6,True,False,False,False,True,False,False,False,False,True,False,True,False,False
250.13,4,0,-1.0,42,46.38,1,1,2024,1000.52,False,False,True,False,False,False,False,True,True,False,False,True,False,False
283.29,3,1,52.0,66,26.58,0,6,2024,849.8700000000001,False,True,False,False,False,False,True,False,True,False,False,False,True,False
82.5,1,0,-1.0,69,12.51,4,11,2024,82.5,False,False,True,False,True,False,False,False,False,True,False,True,False,False
297.08,2,1,152.0,57,20.46,4,7,2024,594.16,False,False,False,True,True,False,False,True,False,False,False,False,False,False
255.78,3,0,-1.0,36,9.83,6,10,2023,767.34,False,False,False,False,True,False,False,True,False,True,False,True,False,False
316.6,3,1,92.0,39,1.85,4,3,2023,949.8000000000001,False,True,False,False,True,False,True,False,False,True,False,False,False,False
12.49,4,1,160.0,56,26.93,2,2,2023,49.96,False,False,False,False,False,False,False,True,True,False,False,False,True,False
210.79,1,1,377.0,61,25.04,0,6,2023,210.79,False,False,True,False,False,True,False,False,True,False,False,False,True,False
331.32,2,1,532.0,34,37.5,0,4,2023,662.64,False,False,False,False,True,False,False,True,False,False,True,False,False,False
150.38,5,0,-1.0,50,48.66,4,3,2024,751.9,False,False,False,False,False,False,True,False,True,False,False,True,False,False
230.76,5,0,-1.0,50,7.24,5,3,2023,1153.8,False,True,False,False,False,False,False,True,True,False,False,True,False,False
63.29,1,1,470.0,48,39.2,4,1,2023,63.29,False,False,True,False,False,False,False,False,True,False,False,False,True,False
119.3,5,0,-1.0,24,39.74,2,12,2023,596.5,True,False,False,False,True,True,False,False,False,False,False,True,False,False
353.7,5,1,262.0,19,47.73,6,11,2023,1768.5,False,False,False,False,False,False,False,False,False,False,True,False,False,False
462.4,3,1,81.0,38,39.78,0,1,2023,1387.1999999999998,False,True,False,False,True,False,False,True,False,False,False,False,False,True
157.25,4,1,9.0,47,47.06,6,1,2023,629.0,False,True,False,False,False,True,False,False,False,True,True,False,False,False
63.58,1,0,-1.0,36,36.28,6,2,2023,63.58,False,False,False,True,True,False,False,False,True,False,False,True,False,False
474.35,1,0,-1.0,21,8.22,4,8,2023,474.35,False,False,False,True,True,True,False,False,False,True,False,True,False,False
444.77,2,0,-1.0,55,36.32,6,4,2023,889.54,False,False,False,False,False,False,False,True,True,False,False,True,False,False
287.0,3,0,-1.0,67,30.58,6,4,2024,861.0,False,True,False,False,True,True,False,False,False,True,False,True,False,False
468.41,4,0,-1.0,52,38.5,0,11,2024,1873.64,False,False,False,True,False,True,False,False,True,False,False,True,False,False
361.95,3,0,-1.0,47,29.74,3,12,2024,1085.85,False,False,False,True,False,True,False,False,False,False,False,True,False,False
126.88,2,0,-1.0,68,2.44,1,6,2024,253.76,True,False,False,False,True,True,False,False,True,False,False,True,False,False
252.13,2,0,-1.0,46,10.56,5,3,2024,504.26,False,False,False,False,False,False,True,False,False,False,False,True,False,False
478.4,5,0,-1.0,44,46.41,2,5,2024,2392.0,False,False,True,False,True,True,False,False,False,True,False,True,False,False
63.21,4,0,-1.0,22,1.37,1,11,2023,252.84,False,False,False,True,True,True,False,False,True,False,False,True,False,False
367.49,4,1,173.0,31,5.04,3,5,2024,1469.96,False,True,False,False,True,False,False,True,False,True,False,False,True,False
429.64,5,0,-1.0,22,11.28,3,1,2024,2148.2,True,False,False,False,True,False,True,False,True,False,False,True,False,False
96.96,3,0,-1.0,20,39.58,6,1,2024,290.88,False,False,True,False,True,False,False,False,False,False,False,True,False,False
198.11,5,0,-1.0,34,35.67,3,12,2024,990.5500000000001,False,True,False,False,True,True,False,False,False,True,False,True,False,False
124.62,5,0,-1.0,22,22.65,6,11,2023,623.1,False,True,False,False,True,True,False,False,False,False,False,True,False,False
145.58,4,0,-1.0,67,25.09,5,8,2024,582.32,True,False,False,False,True,True,False,False,False,True,False,True,False,False
405.16,3,0,-1.0,65,32.05,0,7,2024,1215.48,False,False,False,False,False,True,False,False,True,False,False,True,False,False
498.1,5,0,-1.0,47,10.72,1,1,2023,2490.5,False,True,False,False,True,True,False,False,False,False,False,True,False,False
463.82,4,0,-1.0,48,33.73,5,11,2024,1855.28,False,True,False,False,True,False,False,False,False,True,False,True,False,False
489.47,1,0,-1.0,57,22.64,3,5,2024,489.47,False,False,False,False,True,False,True,False,False,False,False,True,False,False
77.26,3,0,-1.0,23,4.01,5,2,2024,231.78000000000003,False,False,False,False,True,False,True,False,False,False,False,True,False,False
461.61,4,0,-1.0,48,46.59,1,10,2024,1846.44,True,False,False,False,True,False,False,False,False,True,False,True,False,False
210.8,1,0,-1.0,49,36.73,0,12,2024,210.8,False,False,True,False,True,True,False,False,True,False,False,True,False,False
211.95,2,0,-1.0,36,42.58,3,7,2024,423.9,False,False,False,True,False,True,False,False,False,True,False,True,False,False
263.44,5,0,-1.0,44,20.65,2,10,2023,1317.2,False,False,False,True,False,True,False,False,False,True,False,True,False,False
449.49,4,0,-1.0,69,25.68,2,3,2023,1797.96,False,False,False,True,False,False,True,False,False,True,False,True,False,False
55.17,1,1,57.0,35,25.56,2,8,2023,55.17,False,True,False,False,True,False,False,False,False,True,False,False,False,True
115.57,4,0,-1.0,43,16.42,2,9,2024,462.28,False,False,False,True,False,False,True,False,False,True,False,True,False,False
392.33,5,1,572.0,47,13.81,2,1,2023,1961.6499999999999,False,False,True,False,True,True,False,False,False,False,False,False,False,True
127.79,2,0,-1.0,20,9.57,2,5,2024,255.58,False,False,True,False,True,False,False,False,False,False,False,True,False,False
406.03,5,1,126.0,38,22.75,0,6,2024,2030.1499999999999,False,False,True,False,True,True,False,False,False,False,True,False,False,False
412.13,5,0,-1.0,54,40.34,6,2,2023,2060.65,True,False,False,False,False,False,False,False,False,False,False,True,False,False
422.33,4,1,362.0,39,42.65,0,9,2023,1689.32,True,False,False,False,True,False,True,False,True,False,False,False,False,True
247.72,3,0,-1.0,23,48.76,3,11,2023,743.16,False,False,False,True,True,False,False,False,True,False,False,True,False,False
41.88,1,0,-1.0,58,34.67,4,10,2024,41.88,False,False,True,False,True,True,False,False,False,True,False,True,False,False
244.81,3,0,-1.0,22,8.49,1,6,2024,734.4300000000001,True,False,False,False,False,False,False,True,False,False,False,True,False,False
225.9,1,1,42.0,23,47.89,3,3,2024,225.9,False,True,False,False,False,False,False,True,False,True,False,False,True,False
160.18,3,1,73.0,47,19.94,2,4,2024,480.54,False,False,False,True,True,True,False,False,False,True,False,False,False,True
292.25,4,0,-1.0,39,6.43,2,11,2023,1169.0,False,False,True,False,True,False,False,True,True,False,False,True,False,False
105.93,5,0,-1.0,32,37.87,2,2,2023,529.6500000000001,False,False,True,False,False,True,False,False,False,False,False,True,False,False
322.95,3,1,566.0,54,7.17,5,1,2023,968.8499999999999,False,False,False,True,False,False,False,False,False,True,False,False,True,False
163.42,3,1,559.0,35,40.86,1,6,2023,490.26,False,True,False,False,False,False,False,False,False,True,False,False,True,False
